ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR
137;Femea;14;187;1.6;7.6;4.8;9.0;4.6;19.6;20.5;12.0;4.7;5.2;3.7;3.2
138;Macho;14;193;1.8;8.4;8.0;6.7;4.0;21.4;20.3;13.2;4.6;5.4;3.7;4.1
139;Femea;14;177;1.2;7.0;7.0;7.4;3.5;19.0;17.5;13.5;5.5;4.5;2.5;3.4
141;Macho;14;182;1.3;8.0;6.8;5.1;2.4;20.2;14.7;14.0;4.3;6.0;4.0;3.1
142;Macho;14;148;1.0;7.5;5.0;6.0;3.0;17.5;17.0;12.5;5.0;4.1;2.6;3.6
143;Macho;14;122;1.6;8.1;6.0;5.0;3.0;16.6;10.8;11.5;5.0;4.3;3.6;3.5
145;Macho;14;178;1.5;7.5;7.0;7.5;4.0;19.0;19.0;13.0;4.0;4.0;3.1;3.3
146;Femea;14;220;1.5;8.8;7.7;8.2;4.5;20.2;22.5;16.5;5.0;6.9;4.8;4.6
147;Femea;14;201;2.1;8.0;7.7;7.9;4.4;19.8;19.6;13.9;5.2;5.6;3.4;4.0
148;Macho;14;117;2.6;6.9;4.9;6.3;4.2;14.3;14.1;11.8;3.8;4.7;4.0;3.0
149;Femea;14;166;1.7;8.2;7.2;6.5;4.2;20.5;18.7;13.4;4.4;4.8;3.3;3.6
150;Macho;14;147;1.3;7.5;6.0;7.5;2.5;17.5;15.5;13.0;4.5;4.5;2.5;3.5
152;Macho;14;146;1.5;6.9;4.1;8.2;4.1;17.3;17.0;11.8;4.8;5.0;3.8;2.6
153;Femea;14;164;1.9;8.0;6.0;3.5;8.0;22.0;11.3;13.0;4.0;5.0;3.5;4.2
154;Femea;14;175;1.4;7.9;8.0;8.0;3.0;22.0;13.5;14.0;4.5;5.0;4.0;3.8
155;Macho;14;208;1.5;8.0;6.5;7.0;4.0;19.5;17.5;13.5;4.5;4.5;3.5;3.7
156;Femea;14;176;1.0;6.9;5.7;6.7;4.4;18.4;16.4;12.5;4.4;5.0;3.1;2.8
157;Macho;14;155;1.2;7.3;7.0;7.0;3.0;18.5;18.0;13.0;4.0;4.5;2.5;3.5
158;Macho;14;154;1.5;7.5;6.5;7.5;3.5;17.0;17.0;12.5;4.5;4.5;3.0;3.5
159;Macho;14;182;1.9;8.1;8.7;8.3;4.9;19.5;19.6;13.8;5.3;4.3;3.5;3.5
160;Macho;14;180;1.5;7.8;6.0;4.5;2.7;18.7;15.3;14.5;4.4;6.0;4.0;3.7
161;Macho;14;126;1.4;7.2;5.0;7.1;3.5;17.0;14.5;12.5;4.0;4.0;3.0;3.3
162;Macho;14;135;1.6;7.5;6.0;6.8;2.8;18.7;18.9;12.8;4.7;3.2;2.5;2.7
163;Femea;14;182;1.6;7.8;7.0;6.8;2.3;20.5;12.0;13.1;4.5;4.0;3.5;3.3
164;Macho;14;171;1.9;7.9;4.7;8.7;4.3;18.4;18.1;12.6;4.3;5.1;3.0;3.0
165;Macho;14;163;1.7;7.2;5.3;7.4;3.5;17.8;11.6;13.2;4.5;5.7;3.7;2.7
166;Macho;14;132;1.4;6.8;5.2;8.2;3.7;17.4;18.5;11.3;4.5;5.0;2.8;2.8
167;Femea;14;226;1.4;7.5;7.0;7.0;3.5;;;15.0;5.0;7.0;4.0;3.5
168;Macho;14;171;1.5;7.6;4.2;8.8;4.0;16.8;17.2;11.9;4.7;5.6;3.4;2.7
169;Femea;14;186;1.8;7.8;5.0;8.0;3.5;19.5;15.0;13.5;5.5;5.0;4.0;4.3
171;Macho;14;170;1.5;7.5;6.0;7.5;4.5;18.0;18.0;14.0;4.5;6.0;5.0;3.9
172;Macho;14;151;1.6;7.4;6.3;6.5;4.0;19.2;13.0;12.7;5.0;5.5;3.0;3.0
173;Femea;14;215;1.1;6.5;8.0;6.2;3.5;19.4;14.7;14.3;4.5;5.7;4.3;3.5
175;Macho;14;189;1.6;7.0;7.0;8.0;4.0;18.0;19.0;13.5;4.5;3.5;3.5;3.7
176;Macho;14;178;1.5;7.8;4.5;8.6;3.9;20.5;19.6;12.1;4.2;5.2;3.0;3.1
178;Femea;14;181;1.6;8.0;6.2;7.0;4.0;20.0;16.0;13.9;4.0;4.8;4.2;3.0
179;Macho;14;180;1.7;7.7;5.2;10.7;5.0;17.9;18.9;12.5;4.1;5.6;3.9;2.9
180;Macho;14;147;1.4;7.5;5.0;6.0;3.0;17.5;16.5;12.0;3.6;4.5;3.0;3.5
182;Femea;14;191;1.0;7.5;5.5;6.5;3.5;17.5;17.0;12.0;4.5;4.5;2.5;3.5
183;Macho;14;228;1.1;8.0;5.5;7.5;4.0;20.0;18.0;14.0;4.5;4.5;3.6;3.5
185;Macho;14;173;1.7;6.8;6.3;9.9;4.2;19.2;19.3;13.7;4.0;5.5;3.3;3.1
186;Femea;14;55;1.6;7.3;4.6;10.2;5.0;19.3;20.8;12.8;5.3;5.6;3.0;3.1
188;Macho;14;187;1.9;7.1;6.6;5.5;4.5;19.6;19.0;13.1;4.5;6.0;3.5;3.5
189;Macho;14;197;1.2;7.5;6.0;7.0;4.2;19.0;17.5;14.0;4.2;5.0;3.0;3.6
191;Femea;14;172;1.1;8.0;7.0;4.0;3.0;21.0;15.0;12.0;5.0;3.5;5.0;2.8
192;Macho;14;209;1.5;7.4;4.5;4.8;2.7;19.4;16.3;14.3;4.0;4.3;3.7;3.0
193;Macho;14;180;1.1;7.8;6.0;7.5;3.5;20.0;18.0;14.5;4.6;4.5;3.7;3.7
195;Femea;14;139;1.8;8.0;8.6;7.7;4.4;20.4;20.5;13.4;4.5;6.0;3.5;4.0
196;Macho;14;192;1.7;8.0;6.5;7.0;3.2;16.0;16.5;11.5;2.7;5.0;2.5;3.0
197;Femea;14;174;1.1;7.7;6.3;6.4;4.4;21.5;22.0;12.5;5.4;6.0;3.8;3.7
198;Femea;14;184;1.9;8.0;5.0;6.0;2.8;20.5;19.5;13.9;5.8;4.5;3.4;2.6
199;Macho;14;172;1.5;7.5;6.0;8.5;3.0;18.5;16.5;14.0;4.5;4.5;3.0;3.5
200;Femea;14;154;1.4;7.6;7.0;6.0;3.0;20.0;11.0;14.5;4.0;6.0;3.5;4.5
201;Macho;14;146;1.4;5.4;7.3;5.7;2.3;19.2;17.3;12.7;6.9;3.6;3.0;3.3
202;Macho;14;152;1.3;8.0;6.0;7.5;3.5;20.0;18.5;13.0;3.5;4.0;3.5;3.5
205;Macho;14;152;1.8;7.6;4.4;9.9;4.5;18.0;18.4;11.5;4.3;5.0;3.9;3.0
206;Macho;14;216;1.4;8.0;6.5;7.0;4.5;20.5;18.0;14.5;4.5;5.0;3.5;4.0
207;Femea;14;174;1.8;8.0;6.6;7.0;4.5;20.4;19.9;13.0;4.1;4.8;3.3;3.4
*208;Macho;14;186;1.8;8.0;5.3;10.0;5.4;19.3;20.5;12.8;4.4;5.0;3.9;3.6
211;Macho;14;212;1.4;7.0;5.2;8.0;3.7;19.2;17.8;10.4;3.1;4.4;3.4;2.9
213;Femea;14;179;1.7;7.3;4.4;10.9;5.1;20.9;20.0;12.8;5.2;6.4;3.9;3.5
214;Femea;14;183;1.4;7.9;7.0;5.5;2.5;20.5;13.5;13.5;4.5;5.0;3.8;3.7
216;Femea;14;171;1.6;8.0;6.9;7.0;3.0;19.0;12.9;13.2;5.0;4.2;7.0;3.3
218;Femea;14;183;1.6;7.4;4.3;9.1;4.4;18.5;20.5;12.8;4.5;5.2;3.2;3.1
219;Macho;14;199;1.5;8.0;5.4;9.1;4.2;19.5;19.2;13.0;4.7;5.4;4.6;3.4
220;Femea;14;201;1.5;8.1;5.0;9.1;3.6;20.4;19.0;12.0;4.4;5.1;3.2;3.1
221;Femea;14;142;1.1;8.8;8.0;7.7;4.6;20.5;19.3;12.5;4.0;5.3;3.3;3.4
222;Femea;14;143;1.7;7.7;7.0;6.5;3.5;19.5;12.5;12.8;4.0;5.0;3.5;3.9
223;Macho;14;131;1.2;7.3;6.0;6.8;8.5;16.0;16.0;12.6;4.0;5.0;4.0;2.5
225;Macho;14;194;1.3;7.5;8.0;7.5;3.0;19.5;18.0;13.5;4.5;4.5;3.2;3.4
228;Macho;14;155;1.8;7.7;7.3;7.0;4.2;18.2;18.3;13.3;4.1;5.2;3.2;3.4
229;Femea;14;174;1.1;8.0;5.0;5.0;3.5;21.0;14.0;14.0;4.0;5.0;4.0;3.0
231;Macho;14;166;1.4;8.3;7.0;6.0;3.0;20.5;14.5;14.0;4.0;4.0;3.5;3.8
232;Femea;14;116;1.0;6.9;5.0;6.1;2.7;13.4;14.3;10.4;5.6;4.7;3.2;3.0
233;Femea;14;177;1.7;8.0;6.8;7.4;4.1;19.4;19.0;13.0;5.4;5.4;3.8;3.8
234;Macho;14;149;1.5;7.7;4.2;6.7;3.3;21.0;17.8;13.0;5.5;4.0;3.2;3.0
235;Macho;14;155;1.5;7.3;7.0;7.0;3.5;19.5;12.0;12.5;3.5;5.0;3.5;4.3
1;Macho;21;326;1.8;9;6.6;11.5;5.1;22.9;22.4;15.6;6.8;7.0;4.0;3.2
2;Femea;21;336;1.4;8.5;8.0;9.2;4.7;24.8;22.7;16.4;5.0;7.0;3.7;4.2
3;Macho;21;249;1.3;8.5;5.5;8.0;3.0;22.0;20.8;14.5;5.0;5.4;3.5;4.0
4;Macho;21;336;1.4;8.5;8.2;9.8;4.7;22.3;24.0;16.5;4.7;7.0;4.4;4.2
4;Femea;21;219;1.5;8.5;8.0;9.0;4.6;22.0;18.5;17.5;5.4;7.0;4.0;3.9
5;Femea;21;242;1.4;7.7;6.5;8.0;3.5;23.0;20.5;14.0;5.0;5.5;3.5;4.4
6;Femea;21;.;2.0;8.9;6.4;12.0;6.9;25.6;26.6;16.0;5.9;6.3;4.2;4.3
8;Macho;21;183;1.2;7.7;8.5;9.5;4.0;23.0;15.4;14.0;5.7;7.0;4.6;3.5
9;Femea;21;309;1.8;8.2;6.4;11.5;5.3;22.0;22.2;15.6;5.9;5.8;3.7;4.0
9;Macho;21;261;1.5;8.5;5.0;6.6;3.6;1.9;19.5;15.0;5.0;5.0;3.6;2.8
12;Macho;21;278;1.3;8;6.5;7.9;3.0;21.5;22.8;15.0;4.0;5.0;3.7;3.6
13;Macho;21;325;1.3;9.4;6.8;9.5;5.0;27.5;27.0;15.4;7.5;7.9;4.5;4.9
14;Macho;21;315;1.2;8.5;6.2;9.4;4.5;21.0;21.8;15.7;5.6;6.0;5.6;3.2
15;Femea;21;207;1.3;7.8;9.0;9.6;4.2;23.1;14.1;16.1;4.9;6.6;4.5;3.3
18;Macho;21;228;1.5;8;6.0;9.5;5.0;24.0;22.0;10.5;5.0;4.5;3.5;4.5
21;Macho;21;271;1.5;8.6;6.4;8.2;2.5;21.8;16.8;16.1;4.7;4.8;4.0;3.5
22;Macho;21;197;1.4;8.5;7.0;8.6;5.2;23.9;24.2;15.5;6.9;6.0;4.5;4.0
23;Macho;21;198;1.2;8.4;8.0;8.9;5.6;26.9;23.4;15.5;7.2;6.5;4.0;4.6
24;Macho;21;276;1.0;8;6.1;8.1;4.0;21.0;20.0;15.0;4.0;4.9;3.5;3.6
27;Femea;21;219;1.2;7;7.0;6.8;3.2;19.0;17.2;12.5;3.3;4.4;3.1;3.4
28;Macho;21;269;1.3;8;7.0;8.0;3.5;21.5;19.5;15.5;4.0;5.3;3.5;3.6
29;Femea;21;208;1.3;8;8.7;7.2;3.4;19.2;21.1;13.0;4.2;5.3;3.8;4.6
30;Femea;21;350;1.6;8.3;8.2;9.3;4.0;20.8;24.2;15.5;4.7;5.9;4.2;4.1
32;Macho;21;302;2.0;8.4;5.1;22.5;10.0;22.0;21.0;16.2;6.0;6.2;4.5;4.0
33;Femea;21;237;1.2;8.3;7.5;8.4;5.3;23.7;24.0;15.4;6.7;7.3;3.7;4.2
34;Macho;21;238;1.3;8.5;7.7;9.2;5.1;27.4;24.4;16.0;6.4;6.7;4.2;4.5
35;Macho;21;235;1.2;8.5;8.3;8.8;4.7;25.2;22.7;14.2;6.1;6.0;4.3;4.6
36;Femea;21;335;1.5;8;6.5;8.5;3.0;20.5;20.7;15.0;5.0;4.2;3.9;4.0
37;Macho;21;279;1.5;8.1;7.1;9.0;5.6;24.5;23.5;13.1;6.2;7.5;4.0;4.4
38;Macho;21;336;1.7;8.4;6.5;8.0;3.5;21.5;18.6;18.5;5.0;6.0;4.0;4.0
40;Femea;21;285;1.6;8.2;6.7;8.1;3.1;22.6;16.1;16.2;5.9;5.3;4.4;4.1
41;Macho;21;336;1.5;8;6.9;8.5;2.7;23.8;14.3;16.1;4.9;5.6;4.7;4.3
42;Femea;21;305;1.3;8.3;7.5;8.3;4.3;22.8;23.3;13.7;4.4;5.6;3.4;3.9
43;Macho;21;325;1.8;9;7.9;9.5;5.6;25.0;24.8;16.2;7.5;7.9;3.7;4.7
44;Femea;21;243;1.4;8.3;6.2;8.5;2.6;23.6;14.5;15.6;5.5;4.2;4.1;4.0
45;Macho;21;308;1.4;8.8;7.0;9.0;5.6;27.0;25.3;15.1;6.4;7.5;4.2;5.0
46;Femea;21;0;1.8;8.5;7.0;8.5;4.0;22.1;22.0;15.0;5.5;6.0;3.7;4.0
49;Macho;21;273;1.5;8.5;7.1;5.7;3.1;22.8;15.5;16.3;4.1;5.5;4.8;4.4
51;Femea;21;224;1.5;6;6.1;9.0;2.5;22.6;15.7;14.5;5.0;5.1;4.1;3.9
52;Femea;21;302;1.8;8.8;5.9;11.4;5.7;23.1;22.5;15.9;4.8;6.0;4.0;4.1
53;Macho;21;0;1.3;8.1;7.5;8.2;4.6;20.5;21.0;14.1;4.2;5.5;3.7;3.7
54;Macho;21;282;1.5;8.5;8.1;9.5;4.0;21.5;20.5;15.2;6.9;6.6;5.5;3.1
56;Macho;21;261;1.4;8.3;6.4;9.3;3.3;22.1;13.6;15.8;4.5;5.1;4.5;4.3
56;Femea;21;307;1.6;8.4;6.6;10.4;5.6;50.4;21.6;13.9;5.1;5.4;4.0;3.8
58;Macho;21;254;1.4;8.5;8.0;10.5;4.5;21.0;19.3;14.0;4.5;6.5;4.5;4.0
59;Macho;21;346;1.7;8.2;5.3;11.5;5.7;23.4;22.3;15.6;6.8;7.0;4.2;3.7
60;Macho;21;382;1.6;8;6.0;8.0;3.6;21.0;21.3;15.0;5.0;5.7;3.0;4.3
61;Femea;21;270;1.3;8.3;7.6;9.3;4.0;21.3;21.4;15.1;4.2;6.6;3.5;4.1
63;Femea;21;238;1.7;8.4;7.4;11.5;6.2;26.3;25.0;17.0;6.4;7.0;4.1;3.8
64;Femea;21;315;1.4;8.4;7.3;8.0;5.0;23.5;21.5;14.0;6.9;6.4;4.0;4.8
65;Femea;21;326;1.5;8.5;8.7;8.9;5.6;24.7;24.3;13.7;5.5;4.3;4.8;3.9
66;Femea;21;291;1.9;8;4.0;9.0;5.0;23.1;21.0;15.3;5.3;7.0;5.0;3.8
67;Macho;21;249;1.6;8.3;8.4;9.1;4.4;22.7;22.3;16.7;5.4;5.4;4.0;4.8
68;Macho;21;298;1.5;8.5;7.0;9.1;4.0;22.0;21.0;7.6;4.5;6.0;4.0;3.8
69;Macho;21;299;1.4;8.3;7.8;10.5;4.0;21.5;23.1;15.5;5.5;6.4;5.4;4.9
71;Femea;21;254;1.7;8.4;7.7;8.9;4.8;26.3;25.0;15.0;5.5;5.9;5.9;4.9
72;Femea;21;213;1.0;9.7;5.4;3.0;4.4;21.0;22.5;16.5;5.0;6.5;5.0;4.2
73;Femea;21;322;1.8;8.1;6.4;10.0;4.2;22.0;21.2;14.3;4.6;6.1;3.7;2.7
74;Macho;21;296;1.4;8.2;6.0;8.5;6.0;26.0;25.0;14.3;5.9;7.7;4.2;4.4
76;Macho;21;251;1.4;8.3;6.4;9.0;3.7;25.0;15.5;17.0;5.5;6.7;4.4;3.6
78;Macho;21;331;1.5;9;7.0;9.0;4.2;22.5;21.5;17.0;5.5;6.0;3.4;4.0
79;Macho;21;305;1.4;8.5;8.3;10.5;5.5;21.5;19.2;15.7;4.1;6.1;4.0;3.9
80;Macho;21;237;1.1;7.7;7.1;8.1;3.9;20.0;14.5;14.0;5.1;5.6;4.2;3.4
81;Macho;21;350;1.3;8.7;8.7;9.6;5.4;28.1;27.7;16.0;5.9;7.1;4.4;4.6
82;Femea;21;334;1.3;9;7.5;8.5;4.5;28.3;25.0;14.7;6.7;7.0;4.6;4.6
83;Macho;21;151;1.7;8.2;6.2;8.9;4.3;21.0;20.0;15.5;5.6;5.4;4.0;3.8
85;Femea;21;196;1.5;8.4;6.6;10.0;3.1;22.6;16.3;16.6;4.3;5.2;4.2;4.2
86;Femea;21;298;1.6;7.7;5.4;8.1;3.7;17.5;18.3;10.3;4.3;4.9;3.1;2.8
87;Femea;21;247;1.4;7.2;4.8;8.4;5.0;19.3;16.1;11.0;4.4;5.5;3.2;3.6
89;Macho;21;299;1.7;7.9;7.5;8.0;4.5;23.0;21.0;16.0;5.5;6.0;4.3;4.7
90;Macho;21;273;1.4;8.3;9.3;8.3;4.5;22.0;21.5;14.3;4.2;6.0;3.7;4.1
91;Femea;21;344;1.4;7.1;4.8;7.6;3.7;16.8;15.0;10.0;4.0;5.0;2.7;2.6
92;Femea;21;195;1.6;8;4.9;7.5;3.5;20.4;20.0;14.0;3.5;4.5;3.5;3.8
93;Femea;21;233;1.2;8.4;9.3;8.5;5.2;23.5;24.4;15.6;7.5;6.0;4.3;4.0
94;Femea;21;238;1.5;8.7;6.5;7.9;2.7;23.5;24.0;16.7;5.5;5.0;3.5;4.0
96;Macho;21;293;1.2;8.1;7.0;10.0;5.0;20.5;20.1;15.5;6.0;7.0;4.5;3.4
97;Femea;21;232;1.3;8.4;8.2;9.2;3.5;23.1;22.0;15.0;5.3;5.0;3.3;3.4
98;Macho;21;184;1.2;7.8;7.0;7.6;3.4;18.1;17.3;13.7;4.1;4.2;3.2;3.5
100;Macho;21;324;1.5;8.8;6.3;9.2;;21.5;20.3;15.4;5.1;4.7;3.5;3.9
101;Femea;21;310;1.0;7.6;6.0;7.0;3.6;20.0;18.0;13.0;4.0;4.4;3.6;3.5
102;Femea;21;275;1.1;8;6.5;7.0;4.1;22.4;21.4;13.1;4.9;4.6;3.6;4.0
103;Macho;21;151;1.1;8.5;6.0;8.2;4.5;29.1;24.0;16.1;5.4;5.2;3.8;3.3
104;Macho;21;276;1.8;8.9;7.0;11.4;5.6;21.7;22.1;15.6;5.3;6.3;3.6;4.1
105;Femea;21;200;1.1;8.1;6.0;9.6;5.0;25.0;24.6;15.0;6.5;7.0;4.3;4.7
106;Macho;21;327;1.0;7.5;5.0;5.5;3.5;18.0;17.5;12.0;3.5;3.0;3.0;3.0
107;Femea;21;260;1.5;8.2;6.0;7.0;3.5;23.0;22.7;16.8;4.5;5.0;3.3;4.0
108;Macho;21;309;1.5;8.1;5.8;8.5;2.2;21.0;13.5;14.6;4.7;4.6;4.2;3.5
109;Femea;21;256;1.2;9.2;6.0;9.2;3.3;23.1;16.5;16.0;5.5;5.1;4.0;5.0
110;Femea;21;124;1.3;8;6.0;8.0;4.0;23.5;21.0;17.0;4.5;5.5;3.5;3.6
112;Femea;21;195;1.3;8.2;6.2;9.2;2.9;22.1;13.7;15.5;4.6;4.8;4.6;3.8
113;Macho;21;300;1.8;7.5;5.0;6.4;3.2;15.0;15.5;10.7;4.0;4.9;3.4;2.4
116;Femea;21;216;1.2;8;6.5;5.5;5.0;24.0;25.0;16.0;5.5;5.5;4.0;1.5
119;Femea;21;284;1.5;8.1;6.1;7.8;4.2;23.9;20.5;13.4;6.0;6.3;3.9;4.4
120;Macho;21;0;1.4;7.7;6.2;7.5;4.0;20.0;20.0;13.5;4.1;3.6;3.1;4.6
121;Macho;21;291;1.8;8.3;6.2;10.7;6.0;21.5;21.2;14.6;5.0;5.7;3.9;3.9
122;Macho;21;212;1.5;8.2;8.3;9.0;3.7;18.4;21.0;16.9;5.5;5.3;4.0;4.1
124;Femea;21;189;1.2;8.5;7.5;9.4;5.1;25.0;27.5;15.1;7.0;7.4;4.4;4.5
125;Macho;21;258;1.4;8.1;8.4;7.5;3.5;210.0;20.2;13.9;5.1;4.8;4.1;4.1
126;Macho;21;287;1.6;8.5;6.0;8.5;5.0;22.5;21.0;16.0;5.0;5.6;3.8;4.0
128;Macho;21;366;1.8;8.1;7.0;8.7;4.1;21.8;19.6;17.0;6.2;5.0;3.5;4.2
131;Macho;21;214;1.5;9;7.5;9.5;6.4;26.5;24.7;16.2;7.5;8.0;4.1;5.1
132;Macho;21;209;1.6;8.4;6.5;10.4;3.4;22.1;20.6;14.8;6.1;4.1;3.8;3.9
133;Macho;21;321;1.3;8;6.5;8.5;4.3;22.0;23.2;15.0;5.0;4.5;3.4;3.6
134;Femea;21;263;1.2;8;6.5;8.7;5.2;23.0;21.9;13.5;6.1;7.3;4.0;4.0
135;Macho;21;322;1.4;8;7.1;7.5;4.0;20.7;19.3;14.0;4.5;4.8;4.3;3.5
136;Femea;21;318;1.6;8.9;7.5;9.5;6.1;24.0;25.7;15.5;7.0;7.5;4.5;5.0
137;Femea;21;280;1.5;8.5;8.2;12.7;4.0;22.5;21.5;16.0;5.9;6.0;3.5;4.3
138;Macho;21;305;1.3;8.9;8.0;8.9;6.0;29.5;27.0;15.8;6.6;7.5;4.6;5.2
139;Macho;21;245;1.3;8.5;8.4;8.6;4.6;27.4;26.7;15.5;7.5;7.8;4.6;4.6
141;Macho;21;320;1.6;8.5;6.5;9.5;4.0;23.5;19.0;19.4;6.0;6.0;4.0;4.2
142;Macho;21;304;1.3;8.4;5.4;6.1;2.7;20.6;14.5;15.1;5.1;5.2;4.0;3.9
143;Femea;21;365;1.0;7.8;4.6;4.5;4.0;18.0;17.5;12.0;3.0;4.5;2.5;3.0
145;Macho;21;170;1.4;8.7;8.5;9.1;5.2;26.4;26.5;15.0;6.9;6.0;4.7;4.6
146;Femea;21;295;1.1;8.5;8.0;9.8;6.1;25.0;26.5;17.0;7.1;7.9;4.9;4.7
147;Macho;21;238;1.5;8.6;6.2;8.2;2.7;25.1;16.1;16.7;5.4;5.6;4.5;4.1
148;Macho;21;276;1.0;8;8.0;6.5;4.3;20.0;18.4;12.5;5.0;6.0;3.0;4.0
149;Macho;21;250;1.4;8.2;5.4;8.3;3.0;23.0;14.9;15.6;5.5;5.1;4.6;3.5
150;Femea;21;229;1.6;7.9;5.8;10.6;5.2;20.9;22.1;14.6;5.4;5.8;4.0;3.8
152;Macho;21;289;1.5;8.5;6.6;11.8;3.7;20.0;21.7;15.5;5.4;4.6;3.8;3.9
153;Femea;21;247;1.3;8.1;7.5;8.2;3.1;22.1;13.4;14.0;5.0;5.0;4.1;3.9
154;Macho;21;250;1.3;8;5.6;9.8;3.5;23.1;14.4;15.6;4.5;5.3;5.0;4.0
155;Macho;21;216;1.8;8.2;4.6;8.7;4.7;21.5;20.3;16.3;6.7;6.0;5.0;3.2
157;Macho;21;318;1.1;8.2;8.3;9.0;4.3;21.3;22.5;13.5;4.4;6.3;4.1;4.8
158;Macho;21;216;2.0;7.9;4.3;8.2;4.8;20.3;20.0;13.1;5.5;6.0;4.4;3.9
159;Macho;21;233;1.8;8.2;8.2;10.4;4.3;22.6;20.2;16.1;6.8;6.9;5.4;3.4
160;Femea;21;310;1.4;8.5;6.3;9.2;3.4;24.2;19.4;16.9;6.4;5.7;4.9;3.9
161;Macho;21;238;1.6;7.9;5.1;10.6;5.4;21.6;20.6;13.7;5.5;5.8;4.0;3.5
162;Macho;21;268;1.7;8.4;8.8;8.5;4.0;22.7;18.0;15.7;5.0;4.7;3.9;3.5
163;Macho;21;208;1.5;7.3;5.7;7.1;3.0;22.6;17.5;15.4;5.7;5.2;4.6;4.0
164;Femea;21;369;1.5;8.6;7.4;8.5;3.5;22.6;22.5;16.0;4.5;5.6;3.5;3.7
165;Macho;21;273;1.5;8.2;8.0;8.5;5.0;23.4;23.4;14.5;5.1;6.5;4.5;3.8
166;Femea;21;319;1.5;8.2;6.5;7.7;4.5;21.5;19.5;14.5;5.5;5.3;3.7;4.2
167;Macho;21;302;2.0;8.5;6.0;10.0;5.0;23.0;24.0;17.4;6.0;7.0;5.0;4.3
168;Macho;21;263;1.3;8.5;8.1;11.6;4.0;22.2;21.6;15.6;6.0;6.1;4.5;3.6
169;Macho;21;271;1.4;8.5;7.5;9.0;5.5;25.9;24.8;16.2;7.8;7.8;4.5;4.7
171;Macho;21;319;1.5;8;7.3;9.0;4.2;22.8;22.0;15.5;6.4;6.0;3.8;4.5
172;Macho;21;336;1.3;8.2;8.0;7.5;4.3;21.6;23.5;13.7;4.4;6.5;3.9;4.0
173;Macho;21;241;1.4;8.5;6.8;12.0;5.8;26.0;24.5;18.0;6.8;6.0;4.4;3.6
175;Femea;21;299;1.5;8.5;5.6;6.2;3.0;22.6;15.7;17.1;4.2;4.3;4.0;4.1
176;Macho;21;299;1.5;7.8;6.0;8.2;4.0;21.5;20.0;15.0;4.3;5.3;4.0;4.0
178;Macho;21;316;1.4;8.4;8.5;8.6;4.6;21.7;20.4;15.0;5.0;6.3;4.6;4.0
179;Macho;21;264;11.4;8.3;9.4;9.3;4.5;21.7;23.6;15.4;5.3;6.5;4.5;4.0
180;Femea;21;250;1.3;8;6.0;7.0;4.0;19.2;19.0;13.5;4.0;4.4;3.3;3.3
181;Macho;21;342;1.2;7.8;7.9;9.6;4.1;22.3;16.1;17.1;4.3;6.1;4.8;3.2
182;Macho;21;294;2.2;8.1;6.0;8.7;4.5;23.0;21.0;15.0;5.0;5.0;3.2;3.7
183;Macho;21;289;1.7;8.2;7.3;10.8;5.2;22.5;22.4;14.0;5.2;5.9;4.1;3.6
185;Femea;21;256;1.4;8.3;6.9;8.5;3.3;21.5;15.1;16.3;5.6;5.0;5.5;5.2
186;Macho;21;288;1.5;8.5;7.0;9.0;4.5;22.0;25.3;6.5;5.5;7.0;4.0;4.6
188;Macho;21;251;1.3;8.1;8.0;7.7;4.6;21.8;20.5;14.4;3.9;5.9;3.6;3.7
189;Femea;21;240;1.3;8.3;10.5;9.0;4.5;26.0;24.3;14.9;77.2;6.7;4.4;5.0
*190;Macho;21;323;1.4;8.1;6.0;8.0;4.0;21.0;19.0;17.0;5.0;4.6;3.5;4.4
191;Macho;21;353;1.3;8;6.2;8.0;4.0;22.5;22.5;14.0;5.0;5.0;3.0;4.0
192;Femea;21;178;1.2;8.1;8.0;8.0;4.4;21.8;22.0;14.4;4.7;5.1;3.8;4.2
193;Macho;21;320;1.5;8.9;7.1;9.0;6.0;28.7;26.0;16.0;7.0;7.1;4.5;4.6
195;Femea;21;276;1.2;8.5;8.0;9.7;4.8;20.8;21.5;16.6;5.9;6.1;5.2;4.6
196;Macho;21;275;1.5;8;5.5;7.5;4.0;20.5;19.8;12.0;5.5;6.6;13.5;4.4
197;Femea;21;243;1.5;7.9;6.1;11.3;5.0;24.3;22.7;16.1;5.3;5.9;3.9;3.7
198;Macho;21;250;1.4;7.7;6.5;8.9;4.6;21.0;20.5;17.5;4.8;5.2;3.5;4.3
200;Femea;21;338;1.4;8.6;5.3;7.5;4.2;21.2;22.0;15.8;4.5;6.0;4.0;3.4
201;Macho;21;237;1.9;8;7.5;10.1;5.0;22.5;20.4;14.5;4.3;6.5;4.1;3.6
202;Macho;21;370;1.3;8;8.2;8.6;4.4;22.4;21.6;15.0;4.3;6.4;4.5;3.8
205;Macho;21;270;1.3;8.1;9.0;9.4;4.6;19.6;21.5;14.3;4.5;6.0;4.7;4.0
206;Macho;21;318;1.5;8.5;9.0;10.4;5.2;23.0;23.0;16.5;5.7;6.5;4.1;4.6
